Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	Node01 - P(0,0)	Node01 - P(0,1)	Node01 - P(1,0)	Node01 - P(1,1)	
906000	-211.606515	3	0.271801	0.395324	1.842140	0.061622	6.973793	2.529824	1.162974	0.059088	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
907000	-214.882749	24	0.408230	0.262035	3.518161	0.498666	4.676416	0.770164	0.549661	0.992069	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
908000	-211.810415	67	0.594120	0.188593	2.534492	0.805166	2.563127	9.991540	1.914479	0.716330	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
909000	-212.139509	3	0.805470	0.104125	2.486393	0.225009	7.103234	0.836841	0.636263	0.210915	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
910000	-210.642671	62	0.558663	0.083717	1.944810	0.334851	3.674569	3.797362	1.160396	0.498681	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
911000	-214.807052	49	1.220155	0.214441	5.984236	0.668260	4.660773	4.306167	1.206477	0.058235	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
912000	-213.248814	9	0.857838	0.194609	3.411913	0.798043	1.545006	5.718959	2.472818	0.256875	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
913000	-212.679752	69	0.658749	0.315388	2.503958	0.600267	0.613712	5.916032	1.695791	0.334940	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
914000	-211.611861	87	0.443661	0.184787	1.922369	0.013959	0.735315	7.976163	1.316195	0.165307	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
915000	-210.084006	25	0.542202	0.160477	3.754440	0.304289	2.134521	2.398055	2.618957	0.059194	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
916000	-213.659209	21	0.633735	0.217662	4.715225	0.930818	2.531242	0.805188	2.228946	0.551107	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
917000	-210.792580	3	0.510740	0.199972	4.952252	0.188382	2.042578	1.438525	1.067487	0.635182	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
918000	-215.799265	49	0.342641	0.464069	4.061102	0.228181	13.767803	0.870068	1.965565	0.063776	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
919000	-214.546450	53	0.748302	0.140415	1.468271	0.819324	3.322126	0.361967	0.793705	0.660200	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
920000	-219.301846	9	0.955934	0.056425	5.415936	1.354356	2.995256	6.765430	1.952941	0.717702	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
921000	-213.554334	56	0.641638	0.351504	1.831167	0.157145	1.776721	4.258607	1.076206	0.345659	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
922000	-217.062157	77	0.520563	0.208149	3.459262	0.345596	2.771805	9.808959	2.229994	2.034577	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
923000	-217.180201	17	0.966735	0.359885	3.087888	0.256654	2.922250	5.776202	2.563647	0.139618	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
924000	-214.678161	62	0.694916	0.237553	6.404666	0.822998	2.791634	1.902584	0.872111	0.155624	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
925000	-212.449873	33	0.771737	0.111906	1.922934	0.489185	0.110913	6.620472	0.626408	0.764772	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
926000	-209.713959	33	0.570316	0.141282	1.538194	0.675072	3.237947	1.238632	0.662353	0.050301	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
927000	-210.532664	3	0.236160	0.118739	3.515962	0.872203	0.281128	1.628547	1.078983	0.597594	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
928000	-210.122961	9	0.938849	0.263558	2.803139	0.424896	2.098485	3.763811	0.894116	0.013386	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
929000	-211.930392	65	0.683053	0.103080	3.577740	0.879514	1.467926	3.513036	0.638723	0.868751	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
930000	-207.378611	67	0.495438	0.131123	2.340903	0.664253	4.233248	1.924094	1.912645	0.060344	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
931000	-211.064523	88	0.374591	0.186461	1.503135	0.025393	4.970212	4.662874	0.931232	0.319724	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
932000	-206.873348	67	0.643416	0.236577	2.544765	0.307232	3.020603	4.152194	0.987570	0.335157	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
933000	-209.118736	67	0.515466	0.228354	3.779197	0.494193	6.894315	0.725202	0.547253	0.411018	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
934000	-211.999115	62	0.404491	0.107807	3.462219	1.430607	0.407921	0.227441	1.224258	0.205190	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
935000	-210.860438	61	0.569270	0.261242	3.027648	0.052996	5.165038	2.704001	1.565884	0.459906	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
936000	-206.564736	67	0.497864	0.102979	1.723870	0.405217	2.061742	2.447514	1.012502	0.024279	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
937000	-212.710806	48	0.936419	0.309689	2.619889	0.318499	3.659243	5.431867	1.249171	0.095222	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
938000	-208.897921	25	0.563526	0.209981	2.542062	0.325252	4.123916	4.344529	0.963169	0.225790	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
939000	-213.131270	30	0.462759	0.065358	2.074002	0.517278	0.920198	3.637531	1.118219	0.275845	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
940000	-212.831229	86	0.687730	0.240947	4.027023	0.602814	3.730853	0.079189	0.711740	0.813037	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
941000	-212.063768	72	0.814419	0.277765	5.614760	0.282276	1.001137	3.754146	0.874837	0.099572	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
942000	-211.742500	65	0.508927	0.242649	2.915802	0.229445	6.024482	3.505180	2.340278	0.502534	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
943000	-212.997998	40	0.595895	0.066614	1.886134	1.189372	4.925779	1.745191	1.252710	0.275330	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
944000	-212.888455	77	0.655896	0.270526	2.983415	1.096705	3.049317	1.365308	1.067093	0.848672	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
945000	-210.341547	3	0.755477	0.171957	3.570495	0.000004	3.956888	6.686324	2.353885	0.151329	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
946000	-214.107589	78	0.489990	0.441730	5.386550	0.380593	7.390826	2.746939	1.571652	0.246770	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
947000	-213.530507	32	0.430768	0.461488	1.815243	0.303072	8.608756	3.095258	1.934373	0.348228	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
948000	-214.696742	13	0.536668	0.189561	1.463854	0.380287	3.351178	3.194669	0.952755	0.912931	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
949000	-207.779352	3	0.597805	0.198980	3.254337	0.207920	5.159332	2.767692	0.906718	0.038705	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
950000	-210.949840	14	0.699992	0.127606	3.444788	1.198223	0.703622	0.598051	1.463012	0.294527	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
951000	-212.669788	65	0.555212	0.363381	2.560421	0.275105	5.542993	2.448636	1.244778	0.850872	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
952000	-215.578669	78	0.411870	0.220585	1.329091	1.243265	4.723775	4.817094	2.000169	0.832264	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
953000	-212.845611	1	0.590400	0.234942	3.146215	0.912659	0.763572	1.290029	0.759378	0.530216	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
954000	-209.713828	87	0.699235	0.277634	3.394971	0.065724	4.584016	3.436420	1.518675	0.002560	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
955000	-214.016283	92	0.394786	0.146221	4.099876	0.088170	2.539906	0.258146	1.261497	0.379716	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
956000	-215.399331	10	0.430128	0.071351	3.544762	1.068620	1.757820	6.917124	1.761159	0.918274	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
957000	-210.389414	99	0.507522	0.229696	1.664629	0.416139	2.226831	5.788824	1.012304	0.488480	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
958000	-210.841305	8	0.776620	0.131995	4.229027	0.756200	0.696648	0.180564	1.087705	0.240323	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
959000	-208.409062	67	0.603718	0.249336	3.493091	0.007674	3.649337	6.172585	1.200095	0.052773	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
960000	-208.479744	67	0.637897	0.134579	2.137780	0.377841	5.328417	3.391202	0.732678	0.448552	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
961000	-211.502818	99	0.354827	0.169972	4.193790	0.005638	2.585914	2.596660	2.175642	0.000092	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
962000	-215.352820	13	0.832325	0.278848	5.899403	0.305564	5.818957	3.529010	1.409209	0.397084	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
963000	-207.486727	33	0.535863	0.207535	3.450471	0.206135	0.084385	3.968731	1.617823	0.016937	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
964000	-210.690173	1	0.410131	0.180302	2.196215	0.313615	4.408259	4.815462	1.967728	0.018566	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
965000	-208.657403	3	0.487989	0.114788	3.374492	0.486423	2.357564	2.547648	0.870365	0.519860	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
966000	-213.513861	3	0.406984	0.400064	1.598279	0.506547	12.045360	1.019012	1.636987	0.349999	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
967000	-213.732245	92	1.058873	0.183599	4.467022	0.471087	0.557069	6.021701	0.455311	0.540295	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
968000	-214.371754	81	1.226962	0.217476	3.880777	0.479600	2.052300	2.300022	1.781874	0.189804	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
969000	-209.028361	14	0.553181	0.213520	2.582096	0.425111	3.168293	3.528447	1.948480	0.072225	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
970000	-212.176444	57	0.529027	0.097800	1.894460	0.715041	2.862311	5.279381	1.897390	0.795404	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
971000	-212.402386	78	0.820411	0.382118	3.554652	0.332306	8.016740	1.250885	1.490789	0.208436	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
972000	-211.679207	62	0.533458	0.276582	2.383891	0.726104	6.464018	0.533704	0.688011	0.704792	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
973000	-209.794453	61	0.815348	0.134872	3.018807	0.413696	3.326665	1.476265	1.388669	0.024702	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
974000	-211.875203	87	0.558097	0.209729	2.385086	1.063806	0.284796	0.075225	1.059677	0.272446	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
975000	-210.213150	4	0.588773	0.169600	2.291383	0.602244	0.386527	2.404415	1.255737	0.280901	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
976000	-211.075979	99	0.392434	0.096107	2.224176	0.295972	1.029216	5.737399	2.547221	0.446071	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
977000	-213.438202	61	0.294196	0.176968	3.592746	0.599337	0.064541	8.019164	1.142175	0.736954	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
978000	-213.097345	81	0.805743	0.092269	2.530891	0.541745	4.973787	3.723125	1.977331	0.416871	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
979000	-206.925892	67	0.618607	0.155719	2.437352	0.465914	3.160176	2.583274	0.614872	0.180374	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
980000	-210.158560	3	0.569913	0.243862	2.509308	1.108130	8.056266	0.115276	0.844913	0.478916	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
981000	-207.639382	99	0.504194	0.211728	2.002432	0.260769	4.093383	5.328200	1.648859	0.030649	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
982000	-217.127887	75	0.366182	0.421832	3.220060	0.302569	4.405391	5.936755	1.481091	0.029536	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
983000	-209.596802	67	0.397124	0.251653	2.052687	0.820065	0.774781	8.003097	1.360704	0.026039	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
984000	-212.788748	31	0.309171	0.128461	1.963418	0.417356	6.212419	3.808871	1.145762	0.079855	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
985000	-211.227221	34	0.464900	0.151374	1.646082	0.263589	3.787271	3.765203	1.588397	0.559358	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
986000	-207.073058	67	0.404784	0.187891	4.178354	0.602268	0.269847	0.303290	1.022706	0.210604	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
987000	-215.179275	34	0.363383	0.116304	1.944166	0.285839	1.782903	2.916123	2.775164	0.723462	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
988000	-210.475262	81	0.461868	0.127589	3.275406	0.794861	0.057558	2.093255	0.650927	0.087526	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
989000	-209.348742	57	0.358041	0.267896	2.101663	0.328792	0.348088	5.711553	1.455966	0.178348	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
990000	-209.323448	31	0.574640	0.124468	2.936553	0.093708	3.030747	4.537993	1.879847	0.064061	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
991000	-206.858725	67	0.653294	0.194542	3.195299	0.452050	1.741226	2.779498	0.705265	0.237385	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
992000	-211.382569	40	0.588974	0.310026	3.150365	0.324941	4.631657	2.604411	1.119629	0.532067	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
993000	-210.752225	3	0.561166	0.185757	1.934924	0.356352	0.740081	7.476917	0.327300	0.140999	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
994000	-211.459770	49	0.601900	0.242874	3.301356	0.466211	1.553402	6.793099	1.415520	0.987808	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
995000	-209.615482	33	0.356869	0.291300	1.979885	0.448205	1.640678	4.707096	1.371108	0.124066	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
996000	-210.349134	67	0.759369	0.264108	4.218503	0.800871	2.987688	3.348756	1.471130	0.523022	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
997000	-211.321781	92	0.598573	0.400435	4.099635	0.216424	6.023533	3.493144	1.561348	0.117803	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
998000	-210.228016	88	0.575980	0.204939	1.829183	0.109404	3.928574	3.842094	0.956873	0.690871	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
999000	-213.138581	16	0.320295	0.222971	3.175596	0.088477	3.862551	3.330800	1.580451	0.128840	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1000000	-208.715155	92	0.572640	0.183041	2.195448	0.019460	4.428566	4.273533	1.722480	0.214910	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1001000	-209.800425	3	0.254456	0.142701	3.573941	0.509204	0.425060	0.937760	1.071101	0.814353	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1002000	-210.150252	40	0.619517	0.240526	3.341430	0.368860	3.456858	2.891136	1.202191	0.348068	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1003000	-207.462348	67	0.475524	0.328021	2.580244	0.311940	2.205679	6.618743	1.382558	0.044708	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1004000	-208.466750	99	0.457560	0.106601	2.974539	0.388970	0.490867	1.977209	1.149035	0.041722	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1005000	-216.427728	88	0.587531	0.244662	3.075484	1.489859	11.834721	1.832159	0.916075	0.139271	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1006000	-215.932249	23	0.529982	0.197339	5.394413	0.114099	4.503642	0.875333	2.070481	0.252760	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1007000	-214.009951	57	0.584720	0.503459	2.790594	0.564084	7.970421	1.357753	1.512914	0.722854	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1008000	-207.063387	67	0.397135	0.121494	4.389826	0.556917	0.181639	0.078186	1.045984	0.633550	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1009000	-211.856674	67	0.683804	0.202864	4.381279	0.616567	1.161012	1.145588	2.825429	0.489523	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1010000	-209.972438	3	0.754696	0.196393	3.556230	0.688403	0.306514	1.368620	2.086181	0.286389	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
