Iteration,Lh,Tree No,No Off Parmeters,No Off Zero,Model string,Dep / InDep,q12,q13,q21,q24,q31,q34,q42,q43,"Root - P(0,0)","Root - P(0,1)","Root - P(1,0)","Root - P(1,1)","Node01 - P(0,0)","Node01 - P(0,1)","Node01 - P(1,0)","Node01 - P(1,1)"
8645000,-212.075198,9,3,0,'1 1 0 1 0 0 2 1 ,D,0.423204,0.423204,3.080812,0.423204,3.080812,3.080812,1.123488,0.423204,1,0,0,0,1,0,0,0
8646000,-214.174525,3,3,0,'1 1 0 1 2 1 1 1 ,D,0.520389,0.520389,5.272617,0.520389,5.255353,0.520389,0.520389,0.520389,1,0,0,0,1,0,0,0
8647000,-210.947202,67,2,0,'1 1 0 1 0 1 1 1 ,D,0.326972,0.326972,4.588925,0.326972,4.588925,0.326972,0.326972,0.326972,1,0,0,0,1,0,0,0
8648000,-210.194792,61,3,1,'1 2 0 2 1 0 1 Z ,D,0.474982,0.240852,1.839805,0.240852,0.474982,1.839805,0.474982,0,1,0,0,0,1,0,0,0
8649000,-210.867732,98,3,2,'1 2 0 2 Z 0 1 Z ,D,1.032848,0.197109,3.878464,0.197109,0,3.878464,1.032848,0,1,0,0,0,1,0,0,0
8650000,-213.474866,92,2,1,'0 0 1 0 0 1 0 Z ,D,0.369877,0.369877,3.307405,0.369877,0.369877,3.307405,0.369877,0,1,0,0,0,1,0,0,0
8651000,-212.479919,92,2,0,'1 1 0 1 0 1 1 1 ,D,0.319394,0.319394,3.926411,0.319394,3.926411,0.319394,0.319394,0.319394,1,0,0,0,1,0,0,0
8652000,-213.235139,25,3,1,'0 0 1 0 2 1 0 Z ,D,0.342978,0.342978,1.886635,0.342978,4.133686,1.886635,0.342978,0,1,0,0,0,1,0,0,0
8653000,-215.839557,57,2,1,'0 0 1 0 1 1 0 Z ,D,0.467835,0.467835,4.148255,0.467835,4.148255,4.148255,0.467835,0,1,0,0,0,1,0,0,0
8654000,-213.22941,67,2,1,'0 0 1 0 1 Z 0 0 ,D,0.275907,0.275907,2.661427,0.275907,2.661427,0,0.275907,0.275907,1,0,0,0,1,0,0,0
8655000,-214.544685,34,3,1,'0 0 1 2 1 Z 2 2 ,D,0.354867,0.354867,3.513443,0.372665,3.513443,0,0.372665,0.372665,1,0,0,0,1,0,0,0
8656000,-216.088455,34,3,1,'0 0 2 0 1 Z 0 0 ,D,0.357932,0.357932,2.55832,0.357932,8.019048,0,0.357932,0.357932,1,0,0,0,1,0,0,0
8657000,-211.046184,61,3,1,'2 0 1 0 1 1 2 Z ,D,0.504877,0.363758,2.641843,0.363758,2.641843,2.641843,0.504877,0,1,0,0,0,1,0,0,0
8658000,-209.80984,21,3,0,'2 1 0 2 1 0 2 1 ,D,0.605502,0.201144,2.520285,0.605502,0.201144,2.520285,0.605502,0.201144,1,0,0,0,1,0,0,0
8659000,-218.629527,81,3,0,'1 2 0 0 0 1 0 1 ,D,0.407901,0.205813,0.709529,0.709529,0.709529,0.407901,0.709529,0.407901,1,0,0,0,1,0,0,0
8660000,-213.505971,3,4,1,'1 1 3 0 Z 1 2 2 ,D,0.231945,0.231945,3.803554,0.315009,0,0.231945,1.17957,1.17957,1,0,0,0,1,0,0,0
8661000,-210.925508,67,2,0,'0 0 1 0 1 0 0 0 ,D,0.306454,0.306454,3.945227,0.306454,3.945227,0.306454,0.306454,0.306454,1,0,0,0,1,0,0,0
8662000,-215.642817,33,2,1,'0 0 1 0 1 Z 0 0 ,D,0.491263,0.491263,2.746142,0.491263,2.746142,0,0.491263,0.491263,1,0,0,0,1,0,0,0
8663000,-214.747449,72,3,0,'0 0 1 0 2 2 0 0 ,D,0.458619,0.458619,2.195073,0.458619,2.870531,2.870531,0.458619,0.458619,1,0,0,0,1,0,0,0
8664000,-216.065641,81,2,0,'0 0 1 0 0 1 0 0 ,D,0.299903,0.299903,4.773033,0.299903,0.299903,4.773033,0.299903,0.299903,1,0,0,0,1,0,0,0
8665000,-216.806914,97,3,1,'1 1 0 1 0 2 1 Z ,D,0.410341,0.410341,1.422629,0.410341,1.422629,7.390102,0.410341,0,1,0,0,0,1,0,0,0
8666000,-213.855622,67,2,0,'1 1 0 1 0 1 1 1 ,D,0.504848,0.504848,2.629289,0.504848,2.629289,0.504848,0.504848,0.504848,1,0,0,0,1,0,0,0
8667000,-213.402164,80,2,1,'0 0 1 0 1 Z 0 0 ,D,0.298872,0.298872,4.806483,0.298872,4.806483,0,0.298872,0.298872,1,0,0,0,1,0,0,0
8668000,-212.586195,88,2,0,'0 0 1 0 1 0 0 0 ,D,0.385609,0.385609,3.650306,0.385609,3.650306,0.385609,0.385609,0.385609,1,0,0,0,1,0,0,0
8669000,-210.963888,67,2,0,'0 0 1 0 1 0 0 0 ,D,0.325414,0.325414,3.664406,0.325414,3.664406,0.325414,0.325414,0.325414,1,0,0,0,1,0,0,0
8670000,-214.638068,88,2,0,'0 0 1 0 0 1 0 0 ,D,0.404407,0.404407,2.037778,0.404407,0.404407,2.037778,0.404407,0.404407,1,0,0,0,1,0,0,0
8671000,-213.167365,12,3,2,'2 0 1 0 Z 1 2 Z ,D,0.65562,0.324569,2.826527,0.324569,0,2.826527,0.65562,0,1,0,0,0,1,0,0,0
8672000,-214.234678,67,3,0,'1 1 0 1 1 2 1 1 ,D,0.21286,0.21286,5.566018,0.21286,0.21286,2.452138,0.21286,0.21286,1,0,0,0,1,0,0,0
8673000,-217.545631,80,2,0,'0 0 1 0 0 1 0 0 ,D,0.262928,0.262928,5.584641,0.262928,0.262928,5.584641,0.262928,0.262928,1,0,0,0,1,0,0,0
8674000,-209.194091,57,3,0,'0 2 1 0 2 0 0 2 ,D,0.651269,0.146963,3.486825,0.651269,0.146963,0.651269,0.651269,0.146963,1,0,0,0,1,0,0,0
8675000,-212.767446,3,2,2,'1 1 0 1 Z Z 1 1 ,D,0.284883,0.284883,3.942385,0.284883,0,0,0.284883,0.284883,1,0,0,0,1,0,0,0
8676000,-213.495572,67,2,1,'1 1 0 1 Z 1 1 1 ,D,0.348638,0.348638,3.215406,0.348638,0,0.348638,0.348638,0.348638,1,0,0,0,1,0,0,0
8677000,-210.827851,67,2,0,'0 0 1 0 1 0 0 0 ,D,0.337005,0.337005,4.441248,0.337005,4.441248,0.337005,0.337005,0.337005,1,0,0,0,1,0,0,0
8678000,-213.260757,3,3,1,'0 0 2 0 1 Z 0 0 ,D,0.522638,0.522638,4.582011,0.522638,15.321708,0,0.522638,0.522638,1,0,0,0,1,0,0,0
8679000,-216.048929,92,2,1,'0 0 1 0 1 0 0 Z ,D,0.488603,0.488603,4.916655,0.488603,4.916655,0.488603,0.488603,0,1,0,0,0,1,0,0,0
8680000,-213.98467,9,2,1,'0 0 1 0 Z 0 0 0 ,D,0.238733,0.238733,4.894685,0.238733,0,0.238733,0.238733,0.238733,1,0,0,0,1,0,0,0
8681000,-213.337591,77,2,0,'1 1 0 1 0 1 1 1 ,D,0.391706,0.391706,3.725079,0.391706,3.725079,0.391706,0.391706,0.391706,1,0,0,0,1,0,0,0
8682000,-213.832531,67,2,1,'1 1 0 1 Z 1 1 1 ,D,0.361368,0.361368,3.11905,0.361368,0,0.361368,0.361368,0.361368,1,0,0,0,1,0,0,0
8683000,-214.426877,25,2,2,'1 1 0 1 Z Z 1 1 ,D,0.279602,0.279602,4.054432,0.279602,0,0,0.279602,0.279602,1,0,0,0,1,0,0,0
8684000,-210.846329,57,3,1,'2 0 1 2 1 1 1 Z ,D,0.524987,0.200983,1.2466,0.524987,1.2466,1.2466,1.2466,0,1,0,0,0,1,0,0,0
8685000,-214.251051,68,2,1,'0 0 1 0 1 1 1 Z ,D,0.271361,0.271361,2.690801,0.271361,2.690801,2.690801,2.690801,0,1,0,0,0,1,0,0,0
8686000,-211.235055,99,2,1,'0 0 1 0 1 1 1 Z ,D,0.407725,0.407725,2.741966,0.407725,2.741966,2.741966,2.741966,0,1,0,0,0,1,0,0,0
8687000,-212.634482,82,2,1,'0 0 1 0 1 1 1 Z ,D,0.273917,0.273917,1.98532,0.273917,1.98532,1.98532,1.98532,0,1,0,0,0,1,0,0,0
8688000,-213.007928,9,2,1,'0 0 1 0 1 1 1 Z ,D,0.256243,0.256243,3.10003,0.256243,3.10003,3.10003,3.10003,0,1,0,0,0,1,0,0,0
8689000,-212.714445,51,3,1,'1 1 0 1 0 0 2 Z ,D,0.361073,0.361073,1.960961,0.361073,1.960961,1.960961,1.103952,0,1,0,0,0,1,0,0,0
8690000,-214.572749,64,2,1,'1 1 0 1 0 0 0 Z ,D,0.196034,0.196034,2.209611,0.196034,2.209611,2.209611,2.209611,0,1,0,0,0,1,0,0,0
8691000,-214.027311,99,2,1,'0 0 1 0 1 1 1 Z ,D,0.172165,0.172165,1.928416,0.172165,1.928416,1.928416,1.928416,0,1,0,0,0,1,0,0,0
8692000,-209.163095,67,2,1,'0 0 1 0 1 1 1 Z ,D,0.314647,0.314647,2.307808,0.314647,2.307808,2.307808,2.307808,0,1,0,0,0,1,0,0,0
8693000,-210.746833,99,2,1,'0 0 1 0 1 1 1 Z ,D,0.295383,0.295383,1.915783,0.295383,1.915783,1.915783,1.915783,0,1,0,0,0,1,0,0,0
8694000,-212.363143,78,2,1,'1 1 0 1 0 0 0 Z ,D,0.403168,0.403168,2.73807,0.403168,2.73807,2.73807,2.73807,0,1,0,0,0,1,0,0,0
8695000,-213.698369,42,2,1,'1 1 0 1 0 0 0 Z ,D,0.333512,0.333512,1.489908,0.333512,1.489908,1.489908,1.489908,0,1,0,0,0,1,0,0,0
8696000,-213.508872,4,2,1,'0 0 1 0 1 1 1 Z ,D,0.342539,0.342539,2.540656,0.342539,2.540656,2.540656,2.540656,0,1,0,0,0,1,0,0,0
8697000,-211.182282,3,2,1,'1 1 0 1 0 0 0 Z ,D,0.377304,0.377304,1.743877,0.377304,1.743877,1.743877,1.743877,0,1,0,0,0,1,0,0,0
8698000,-210.708507,67,2,1,'1 1 0 1 0 0 1 Z ,D,0.417383,0.417383,2.599468,0.417383,2.599468,2.599468,0.417383,0,1,0,0,0,1,0,0,0
8699000,-210.521287,67,3,1,'0 0 2 0 1 Z 0 0 ,D,0.455743,0.455743,4.072974,0.455743,7.661076,0,0.455743,0.455743,1,0,0,0,1,0,0,0
8700000,-209.423394,49,3,0,'2 1 0 2 1 0 2 2 ,D,0.459481,0.110028,2.908018,0.459481,0.110028,2.908018,0.459481,0.459481,1,0,0,0,1,0,0,0
8701000,-211.890657,67,2,1,'0 0 1 0 0 Z 0 0 ,D,0.238926,0.238926,4.306652,0.238926,0.238926,0,0.238926,0.238926,1,0,0,0,1,0,0,0
8702000,-218.605773,34,2,1,'0 Z 1 0 0 0 0 0 ,D,0.980513,0,4.380427,0.980513,0.980513,0.980513,0.980513,0.980513,1,0,0,0,1,0,0,0
8703000,-216.05558,67,2,2,'0 Z 1 0 Z 0 0 0 ,D,0.998419,0,5.457745,0.998419,0,0.998419,0.998419,0.998419,1,0,0,0,1,0,0,0
8704000,-218.040099,62,2,3,'0 Z 1 0 Z Z 0 0 ,D,0.703865,0,2.139644,0.703865,0,0,0.703865,0.703865,1,0,0,0,1,0,0,0
8705000,-219.282722,21,2,1,'0 Z 1 0 1 0 0 0 ,D,0.666289,0,3.283362,0.666289,3.283362,0.666289,0.666289,0.666289,1,0,0,0,1,0,0,0
8706000,-218.442771,61,2,1,'0 Z 1 0 0 0 0 0 ,D,0.636001,0,2.646816,0.636001,0.636001,0.636001,0.636001,0.636001,1,0,0,0,1,0,0,0
8707000,-216.733754,25,2,1,'1 Z 0 1 1 1 1 1 ,D,0.704157,0,4.805133,0.704157,0.704157,0.704157,0.704157,0.704157,1,0,0,0,1,0,0,0
8708000,-217.371705,67,2,1,'1 Z 0 1 1 1 1 1 ,D,1.206387,0,5.03414,1.206387,1.206387,1.206387,1.206387,1.206387,1,0,0,0,1,0,0,0
8709000,-217.586638,49,2,1,'1 Z 0 0 0 1 0 0 ,D,0.539421,0,1.444021,1.444021,1.444021,0.539421,1.444021,1.444021,1,0,0,0,1,0,0,0
8710000,-219.236033,21,2,1,'1 Z 0 0 0 0 0 0 ,D,0.510083,0,1.724694,1.724694,1.724694,1.724694,1.724694,1.724694,1,0,0,0,1,0,0,0
8711000,-218.654647,80,2,1,'0 Z 1 1 1 0 0 0 ,D,0.575308,0,1.648669,1.648669,1.648669,0.575308,0.575308,0.575308,1,0,0,0,1,0,0,0
8712000,-217.993507,88,2,1,'0 Z 1 1 0 0 1 1 ,D,0.511818,0,1.525136,1.525136,0.511818,0.511818,1.525136,1.525136,1,0,0,0,1,0,0,0
8713000,-218.566467,99,2,3,'0 Z 1 1 Z Z 1 1 ,D,0.506587,0,1.963864,1.963864,0,0,1.963864,1.963864,1,0,0,0,1,0,0,0
8714000,-215.360861,67,2,1,'1 Z 0 0 1 0 1 0 ,D,0.515289,0,1.664716,1.664716,0.515289,1.664716,0.515289,1.664716,1,0,0,0,1,0,0,0
8715000,-216.732675,3,2,1,'1 Z 0 0 0 1 1 0 ,D,0.506259,0,1.28271,1.28271,1.28271,0.506259,0.506259,1.28271,1,0,0,0,1,0,0,0
8716000,-215.024663,67,2,1,'1 Z 0 0 0 1 1 0 ,D,0.585086,0,1.382308,1.382308,1.382308,0.585086,0.585086,1.382308,1,0,0,0,1,0,0,0
8717000,-215.955638,67,2,2,'0 Z 1 1 Z 1 0 1 ,D,0.790479,0,1.782451,1.782451,0,1.782451,0.790479,1.782451,1,0,0,0,1,0,0,0
8718000,-214.959378,67,3,1,'1 Z 0 1 1 2 1 1 ,D,0.783938,0,4.353708,0.783938,0.783938,1.5544,0.783938,0.783938,1,0,0,0,1,0,0,0
8719000,-218.559842,51,2,2,'1 Z 0 1 Z 1 1 1 ,D,0.864136,0,4.577764,0.864136,0,0.864136,0.864136,0.864136,1,0,0,0,1,0,0,0
8720000,-214.824168,67,2,3,'1 Z 0 1 Z Z 1 1 ,D,0.960059,0,4.39164,0.960059,0,0,0.960059,0.960059,1,0,0,0,1,0,0,0
8721000,-210.902277,100,3,2,'2 1 0 2 Z Z 2 1 ,D,0.702113,0.161813,3.065733,0.702113,0,0,0.702113,0.161813,1,0,0,0,1,0,0,0
8722000,-212.135595,14,3,1,'2 1 0 2 1 0 2 Z ,D,0.422351,0.25828,1.752726,0.422351,0.25828,1.752726,0.422351,0,1,0,0,0,1,0,0,0
8723000,-209.824364,34,3,1,'2 0 1 0 1 1 2 Z ,D,0.651713,0.255068,2.749139,0.255068,2.749139,2.749139,0.651713,0,1,0,0,0,1,0,0,0
8724000,-207.738066,49,3,2,'2 1 0 1 Z 0 2 Z ,D,0.718203,0.1732,3.56578,0.1732,0,3.56578,0.718203,0,1,0,0,0,1,0,0,0
8725000,-213.009319,83,3,0,'1 0 2 0 0 2 1 0 ,D,1.00169,0.222363,5.823727,0.222363,0.222363,5.823727,1.00169,0.222363,1,0,0,0,1,0,0,0
8726000,-212.588586,88,2,1,'0 0 1 0 1 1 0 Z ,D,0.296198,0.296198,2.069166,0.296198,2.069166,2.069166,0.296198,0,1,0,0,0,1,0,0,0
8727000,-216.196092,98,2,0,'0 0 1 0 1 1 0 0 ,D,0.415196,0.415196,2.504566,0.415196,2.504566,2.504566,0.415196,0.415196,1,0,0,0,1,0,0,0
8728000,-214.469573,57,2,2,'0 0 1 0 Z Z 0 0 ,D,0.305448,0.305448,4.101639,0.305448,0,0,0.305448,0.305448,1,0,0,0,1,0,0,0
8729000,-210.308992,67,3,2,'2 0 1 2 Z Z 2 0 ,D,0.798612,0.205778,5.442406,0.798612,0,0,0.798612,0.205778,1,0,0,0,1,0,0,0
8730000,-216.363576,95,2,0,'0 0 1 0 1 0 0 0 ,D,0.338127,0.338127,3.378573,0.338127,3.378573,0.338127,0.338127,0.338127,1,0,0,0,1,0,0,0
8731000,-215.158301,52,2,1,'0 0 1 0 1 Z 0 0 ,D,0.478739,0.478739,4.755992,0.478739,4.755992,0,0.478739,0.478739,1,0,0,0,1,0,0,0
8732000,-212.8802,92,2,0,'0 0 1 0 1 0 0 0 ,D,0.323678,0.323678,3.417524,0.323678,3.417524,0.323678,0.323678,0.323678,1,0,0,0,1,0,0,0
8733000,-209.676137,9,3,2,'2 0 1 0 Z 1 2 Z ,D,1.04704,0.154287,3.630091,0.154287,0,3.630091,1.04704,0,1,0,0,0,1,0,0,0
8734000,-214.471987,33,2,0,'0 0 1 0 0 1 0 0 ,D,0.302255,0.302255,3.327881,0.302255,0.302255,3.327881,0.302255,0.302255,1,0,0,0,1,0,0,0
8735000,-209.611808,34,3,2,'2 0 1 0 Z 1 2 Z ,D,0.787604,0.211008,3.78668,0.211008,0,3.78668,0.787604,0,1,0,0,0,1,0,0,0
8736000,-214.220235,88,2,2,'0 0 1 0 Z 1 0 Z ,D,0.281616,0.281616,4.653603,0.281616,0,4.653603,0.281616,0,1,0,0,0,1,0,0,0
8737000,-214.182865,77,2,1,'0 0 1 0 1 Z 0 0 ,D,0.330489,0.330489,5.322023,0.330489,5.322023,0,0.330489,0.330489,1,0,0,0,1,0,0,0
8738000,-213.580223,92,3,0,'0 0 1 0 2 0 0 0 ,D,0.399592,0.399592,2.998262,0.399592,11.360277,0.399592,0.399592,0.399592,1,0,0,0,1,0,0,0
8739000,-213.463165,67,2,1,'0 0 1 0 1 Z 0 0 ,D,0.311758,0.311758,5.810712,0.311758,5.810712,0,0.311758,0.311758,1,0,0,0,1,0,0,0
8740000,-213.471236,67,2,1,'0 0 1 0 1 Z 0 0 ,D,0.361019,0.361019,2.290072,0.361019,2.290072,0,0.361019,0.361019,1,0,0,0,1,0,0,0
8741000,-216.06187,67,2,0,'1 1 0 1 1 1 1 1 ,D,0.492823,0.492823,3.838752,0.492823,0.492823,0.492823,0.492823,0.492823,1,0,0,0,1,0,0,0
8742000,-216.156513,9,3,0,'1 1 0 1 2 1 1 1 ,D,0.623028,0.623028,5.171881,0.623028,14.633702,0.623028,0.623028,0.623028,1,0,0,0,1,0,0,0
8743000,-211.174947,67,2,0,'1 1 0 1 0 1 1 1 ,D,0.409371,0.409371,4.504276,0.409371,4.504276,0.409371,0.409371,0.409371,1,0,0,0,1,0,0,0
8744000,-211.263118,67,2,1,'1 1 0 1 0 Z 1 1 ,D,0.301936,0.301936,3.399269,0.301936,3.399269,0,0.301936,0.301936,1,0,0,0,1,0,0,0
8745000,-217.677361,87,2,0,'0 0 1 0 1 1 0 0 ,D,0.439276,0.439276,4.395188,0.439276,4.395188,4.395188,0.439276,0.439276,1,0,0,0,1,0,0,0
8746000,-213.284588,88,2,2,'0 0 1 0 Z 1 0 Z ,D,0.28126,0.28126,2.755854,0.28126,0,2.755854,0.28126,0,1,0,0,0,1,0,0,0
8747000,-215.505841,74,2,0,'0 0 1 0 1 0 0 0 ,D,0.335123,0.335123,2.755084,0.335123,2.755084,0.335123,0.335123,0.335123,1,0,0,0,1,0,0,0
8748000,-211.585636,3,3,1,'0 0 2 0 1 Z 0 0 ,D,0.394863,0.394863,4.199196,0.394863,9.728742,0,0.394863,0.394863,1,0,0,0,1,0,0,0
8749000,-215.207428,65,2,0,'0 0 1 0 0 1 0 0 ,D,0.322701,0.322701,3.278713,0.322701,0.322701,3.278713,0.322701,0.322701,1,0,0,0,1,0,0,0
8750000,-216.491501,88,2,2,'1 1 0 1 Z Z 1 1 ,D,0.412239,0.412239,3.513948,0.412239,0,0,0.412239,0.412239,1,0,0,0,1,0,0,0
8751000,-210.681423,67,2,1,'1 1 0 1 0 Z 1 1 ,D,0.353337,0.353337,3.707908,0.353337,3.707908,0,0.353337,0.353337,1,0,0,0,1,0,0,0
8752000,-213.70513,9,2,0,'1 1 0 1 1 1 1 1 ,D,0.313667,0.313667,4.326539,0.313667,0.313667,0.313667,0.313667,0.313667,1,0,0,0,1,0,0,0
8753000,-213.478449,49,2,0,'1 1 0 1 1 1 1 1 ,D,0.242556,0.242556,4.290625,0.242556,0.242556,0.242556,0.242556,0.242556,1,0,0,0,1,0,0,0
8754000,-216.758459,51,2,2,'1 1 0 1 Z Z 1 1 ,D,0.336644,0.336644,4.648161,0.336644,0,0,0.336644,0.336644,1,0,0,0,1,0,0,0
8755000,-216.915512,81,3,1,'1 1 2 1 0 Z 1 1 ,D,0.489213,0.489213,3.234948,0.489213,21.097679,0,0.489213,0.489213,1,0,0,0,1,0,0,0
8756000,-218.668638,91,3,1,'0 0 2 0 1 Z 0 0 ,D,0.622565,0.622565,4.476642,0.622565,4.624076,0,0.622565,0.622565,1,0,0,0,1,0,0,0
8757000,-218.692177,52,2,1,'1 1 0 1 Z 1 1 1 ,D,0.422136,0.422136,5.262665,0.422136,0,0.422136,0.422136,0.422136,1,0,0,0,1,0,0,0
8758000,-216.595132,62,2,0,'1 1 0 1 0 1 1 1 ,D,0.237172,0.237172,5.605096,0.237172,5.605096,0.237172,0.237172,0.237172,1,0,0,0,1,0,0,0
8759000,-213.856647,65,2,1,'1 1 0 1 0 0 1 Z ,D,0.369292,0.369292,1.733779,0.369292,1.733779,1.733779,0.369292,0,1,0,0,0,1,0,0,0
8760000,-215.266486,83,2,1,'0 0 1 0 Z 0 0 0 ,D,0.280122,0.280122,4.989459,0.280122,0,0.280122,0.280122,0.280122,1,0,0,0,1,0,0,0
8761000,-216.131023,49,2,1,'0 0 1 0 1 Z 0 0 ,D,0.610241,0.610241,4.752892,0.610241,4.752892,0,0.610241,0.610241,1,0,0,0,1,0,0,0
8762000,-214.732271,52,2,1,'0 0 1 0 1 Z 0 0 ,D,0.263327,0.263327,4.236179,0.263327,4.236179,0,0.263327,0.263327,1,0,0,0,1,0,0,0
8763000,-216.589288,51,2,2,'0 0 1 0 Z 1 0 Z ,D,0.276297,0.276297,2.961693,0.276297,0,2.961693,0.276297,0,1,0,0,0,1,0,0,0
8764000,-211.511738,49,3,1,'1 1 0 2 2 Z 2 2 ,D,0.201613,0.201613,3.938578,0.37871,0.37871,0,0.37871,0.37871,1,0,0,0,1,0,0,0
8765000,-216.416672,8,2,0,'1 1 0 1 1 0 1 1 ,D,0.346941,0.346941,2.078037,0.346941,0.346941,2.078037,0.346941,0.346941,1,0,0,0,1,0,0,0
8766000,-211.567478,67,2,1,'1 1 0 1 1 0 1 Z ,D,0.375678,0.375678,1.887146,0.375678,0.375678,1.887146,0.375678,0,1,0,0,0,1,0,0,0
8767000,-210.955114,31,4,1,'3 0 1 3 2 Z 3 0 ,D,0.530613,0.198621,3.822301,0.530613,0.359041,0,0.530613,0.198621,1,0,0,0,1,0,0,0
8768000,-217.365667,88,2,0,'1 0 1 1 1 1 1 1 ,D,0.800554,0.101211,0.800554,0.800554,0.800554,0.800554,0.800554,0.800554,1,0,0,0,1,0,0,0
8769000,-208.510929,3,3,1,'0 2 1 0 Z 2 0 2 ,D,0.747967,0.15266,3.89101,0.747967,0,0.15266,0.747967,0.15266,1,0,0,0,1,0,0,0
8770000,-210.694513,33,3,1,'2 1 0 2 Z 2 2 1 ,D,0.807882,0.21359,2.558747,0.807882,0,0.807882,0.807882,0.21359,1,0,0,0,1,0,0,0
8771000,-209.159533,33,3,0,'2 0 1 2 2 2 2 2 ,D,0.451154,0.129055,3.614417,0.451154,0.451154,0.451154,0.451154,0.451154,1,0,0,0,1,0,0,0
8772000,-212.795379,67,2,1,'1 1 0 1 0 Z 1 1 ,D,0.431931,0.431931,5.660192,0.431931,5.660192,0,0.431931,0.431931,1,0,0,0,1,0,0,0
8773000,-216.027021,74,2,2,'0 0 1 0 Z 1 0 Z ,D,0.239174,0.239174,4.11268,0.239174,0,4.11268,0.239174,0,1,0,0,0,1,0,0,0
8774000,-210.028343,99,3,1,'0 2 1 2 0 1 0 Z ,D,1.019779,0.245334,4.420272,0.245334,1.019779,4.420272,1.019779,0,1,0,0,0,1,0,0,0
8775000,-213.379321,57,2,1,'0 0 1 0 0 1 0 Z ,D,0.329943,0.329943,2.245242,0.329943,0.329943,2.245242,0.329943,0,1,0,0,0,1,0,0,0
8776000,-212.196481,67,2,1,'0 0 1 0 0 1 0 Z ,D,0.450696,0.450696,2.171761,0.450696,0.450696,2.171761,0.450696,0,1,0,0,0,1,0,0,0
8777000,-215.854603,53,2,1,'1 1 0 1 0 Z 1 1 ,D,0.373404,0.373404,2.783021,0.373404,2.783021,0,0.373404,0.373404,1,0,0,0,1,0,0,0
8778000,-211.857493,67,2,0,'0 0 1 0 1 0 0 0 ,D,0.334587,0.334587,5.224095,0.334587,5.224095,0.334587,0.334587,0.334587,1,0,0,0,1,0,0,0
8779000,-214.504157,67,3,0,'0 0 1 0 2 0 0 0 ,D,0.242542,0.242542,4.628562,0.242542,10.581714,0.242542,0.242542,0.242542,1,0,0,0,1,0,0,0
8780000,-212.621058,88,2,0,'1 1 0 1 0 1 1 1 ,D,0.392292,0.392292,3.683778,0.392292,3.683778,0.392292,0.392292,0.392292,1,0,0,0,1,0,0,0
8781000,-213.167526,67,2,2,'1 1 0 1 Z Z 1 1 ,D,0.350198,0.350198,3.627298,0.350198,0,0,0.350198,0.350198,1,0,0,0,1,0,0,0
8782000,-212.961092,62,2,1,'1 1 0 1 0 Z 1 1 ,D,0.366002,0.366002,4.62128,0.366002,4.62128,0,0.366002,0.366002,1,0,0,0,1,0,0,0
8783000,-212.594973,67,3,1,'1 1 0 1 2 Z 1 1 ,D,0.219951,0.219951,5.022732,0.219951,1.272636,0,0.219951,0.219951,1,0,0,0,1,0,0,0
8784000,-213.054521,3,2,1,'0 0 1 0 0 Z 0 0 ,D,0.302464,0.302464,3.555631,0.302464,0.302464,0,0.302464,0.302464,1,0,0,0,1,0,0,0
8785000,-213.524815,92,2,0,'0 0 1 0 1 0 0 0 ,D,0.466124,0.466124,4.201324,0.466124,4.201324,0.466124,0.466124,0.466124,1,0,0,0,1,0,0,0
8786000,-213.138881,77,3,1,'0 0 1 0 2 Z 0 0 ,D,0.44166,0.44166,4.534041,0.44166,6.948687,0,0.44166,0.44166,1,0,0,0,1,0,0,0
8787000,-215.726614,63,2,1,'0 0 1 0 1 Z 0 0 ,D,0.360198,0.360198,4.172461,0.360198,4.172461,0,0.360198,0.360198,1,0,0,0,1,0,0,0
8788000,-212.101744,88,2,1,'0 0 1 0 1 Z 0 0 ,D,0.355764,0.355764,4.513788,0.355764,4.513788,0,0.355764,0.355764,1,0,0,0,1,0,0,0
8789000,-214.781486,16,2,0,'0 0 1 0 1 0 0 0 ,D,0.29895,0.29895,4.008307,0.29895,4.008307,0.29895,0.29895,0.29895,1,0,0,0,1,0,0,0
8790000,-214.362651,46,2,0,'0 0 1 0 1 1 0 0 ,D,0.39374,0.39374,2.845696,0.39374,2.845696,2.845696,0.39374,0.39374,1,0,0,0,1,0,0,0
8791000,-213.286833,61,3,0,'0 0 2 0 1 0 0 0 ,D,0.422159,0.422159,3.95847,0.422159,8.177885,0.422159,0.422159,0.422159,1,0,0,0,1,0,0,0
8792000,-213.724149,21,2,0,'0 0 1 0 1 0 0 0 ,D,0.315481,0.315481,4.021365,0.315481,4.021365,0.315481,0.315481,0.315481,1,0,0,0,1,0,0,0
8793000,-215.926622,29,2,0,'0 0 1 0 1 0 0 0 ,D,0.414615,0.414615,4.393085,0.414615,4.393085,0.414615,0.414615,0.414615,1,0,0,0,1,0,0,0
8794000,-211.368399,67,2,0,'0 0 1 0 1 0 0 0 ,D,0.286525,0.286525,4.716872,0.286525,4.716872,0.286525,0.286525,0.286525,1,0,0,0,1,0,0,0
8795000,-216.206316,58,2,1,'0 0 1 0 1 Z 0 0 ,D,0.485105,0.485105,4.767396,0.485105,4.767396,0,0.485105,0.485105,1,0,0,0,1,0,0,0
8796000,-211.261917,67,2,1,'0 0 1 0 1 Z 0 0 ,D,0.416893,0.416893,3.484609,0.416893,3.484609,0,0.416893,0.416893,1,0,0,0,1,0,0,0
